trace_index,call_type,from,to,value_eth,decoded_input
100,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,uint256=80012140)"
101,call,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0.0,
102,staticcall,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,amarettoIdealist()
103,staticcall,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0.0,detectabilityAntiauthoritarianism()
104,staticcall,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0xe5d6cf969c01bf8d6c46840ed784d7f209038d7a,0.0,
105,call,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"mint(address=0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,int24=-196216,int24=-102028,uint128=12997532542,bytes=0x00000000000000000000000000000000000000000000000000000000000000c80000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
106,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
107,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
108,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
109,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0.0,"uniswapV3MintCallback(uint256=721453332,uint256=78411898,bytes=0x00000000000000000000000000000000000000000000000000000000000000c80000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
110,staticcall,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0x33128a8fc17869897dce68ed026d694621f6fdfd,0.0,"getPool(address=0x4200000000000000000000000000000000000006,address=0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,uint24=200)"
111,call,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=721453332)"
112,call,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=78411898)"
113,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=78411898)"
114,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
115,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
116,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
117,call,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=7361768)"
118,call,0x77eb9ceca49b87cf52d4f0c4e8fc9f86cbdd16c1,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=800121)"
119,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=800121)"
120,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x33128a8fc17869897dce68ed026d694621f6fdfd,0.0,"getPool(address=0x4200000000000000000000000000000000000006,address=0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,uint24=200)"
121,staticcall,0xa68f6075ae62ebd514d1600cb5035fa0e2210ef8,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,positions(bytes32=0x620f12dc30fd1c2ea29217f1f6377cc00a7c842dc210f4063f2312bbd74fac2b)
122,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=true,int256=-19400000000000,uint160=4295128740,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
123,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=19400000000000)"
124,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=19400000000000)"
125,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
126,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=13495950189594037729,int256=-19400000000000,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
127,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=13495950189594037729)"
128,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
129,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=false,int256=19403880776155,uint160=1461446703485210103287273052203988822378723970341,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
130,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=13493250999553432829)"
131,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
132,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
133,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=-13493250999553432829,int256=19403880776155,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
134,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=19403880776155)"
135,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=19403880776155)"
136,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
137,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
138,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=true,int256=-19400000000000,uint160=4295128740,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
139,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=19400000000000)"
140,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=19400000000000)"
141,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
142,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=13495950191384535167,int256=-19400000000000,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
143,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=13495950191384535167)"
144,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
145,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=false,int256=19403880776155,uint160=1461446703485210103287273052203988822378723970341,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
146,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=13493251001343559852)"
147,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
148,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
149,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=-13493251001343559852,int256=19403880776155,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
150,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=19403880776155)"
151,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=19403880776155)"
152,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
153,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
154,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=true,int256=-19400000000000,uint160=4295128740,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
155,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=19400000000000)"
156,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=19400000000000)"
157,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
158,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=13495950193175020287,int256=-19400000000000,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
159,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=13495950193175020287)"
160,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
161,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=false,int256=19403880776155,uint160=1461446703485210103287273052203988822378723970341,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
162,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=13493251003133686875)"
163,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
164,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
165,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=-13493251003133686875,int256=19403880776155,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
166,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=19403880776155)"
167,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=19403880776155)"
168,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
169,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
170,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=true,int256=-19400000000000,uint160=4295128740,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
171,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=19400000000000)"
172,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=19400000000000)"
173,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
174,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=13495950194965505407,int256=-19400000000000,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
175,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=13495950194965505407)"
176,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
177,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=false,int256=19403880776155,uint160=1461446703485210103287273052203988822378723970341,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
178,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=13493251004923813898)"
179,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
180,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
181,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=-13493251004923813898,int256=19403880776155,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
182,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=19403880776155)"
183,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=19403880776155)"
184,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
185,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
186,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=true,int256=-19400000000000,uint160=4295128740,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
187,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=19400000000000)"
188,delegatecall,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x2ce6311ddae708829bc0784c967b7d77d19fd779,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=19400000000000)"
189,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
190,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0.0,"uniswapV3SwapCallback(int256=13495950196755990527,int256=-19400000000000,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
191,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,uint256=13495950196755990527)"
192,staticcall,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,balanceOf(address=0x1c450d7d1fd98a0b04e30decfc83497b33a4f608)
193,call,0x98e938899902217465f17cf0b76d12b3dca8ce1b,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0.0,"swap(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,bool=false,int256=19403880776155,uint160=1461446703485210103287273052203988822378723970341,bytes=0x0000000000000000000000004200000000000000000000000000000000000006000000000000000000000000833589fcd6edb6e08f4c7c32d4f71b54bda02913)"
194,call,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,0x4200000000000000000000000000000000000006,0.0,"transfer(address=0x98e938899902217465f17cf0b76d12b3dca8ce1b,uint256=13493251006713940922)"
